"second","GiannisAntetokounmpo","MalcolmBrogdon","MatthewDellavedova","TonySnell","GregMonroe","JohnHenson","MirzaTeletovic","JasonTerry","KhrisMiddleton","ThonMaker","RashadVaughn","SpencerHawes","TerrenceJones","AxelToupane","MichaelBeasley","JabariParker","MilesPlumlee","SteveNovak"
729,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
730,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
731,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
732,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
733,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
734,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
735,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
736,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
737,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
738,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
739,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
740,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
741,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
742,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
743,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
744,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
745,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
746,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
747,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
748,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
749,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
750,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
751,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
752,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
753,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
754,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
755,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
756,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
757,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
758,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
759,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
760,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
761,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
762,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
763,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
764,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
765,21,20,13,1,30,4,23,31,6,0,5,1,0,0,19,3,3,0
766,21,20,13,1,30,4,22,31,6,0,5,1,0,0,20,3,3,0
767,21,20,13,1,30,4,22,31,6,0,5,1,0,0,20,3,3,0
768,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
769,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
770,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
771,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
772,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
773,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
774,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
775,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
776,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
777,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
778,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
779,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
780,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
781,21,20,13,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
782,21,19,14,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
783,21,19,14,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
784,21,19,14,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
785,21,19,14,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
786,21,19,14,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
787,21,19,14,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
788,21,19,14,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
789,21,19,14,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
790,21,19,14,1,29,4,22,31,6,0,5,1,0,0,20,3,4,0
791,22,19,14,1,29,4,22,31,6,0,5,1,0,0,19,3,4,0
792,22,19,14,1,29,4,22,31,6,0,5,1,0,0,19,3,4,0
793,22,19,14,1,29,4,22,31,6,0,5,1,0,0,19,3,4,0
794,22,19,14,1,29,4,22,31,6,0,5,1,0,0,19,3,4,0
795,22,19,14,1,29,4,22,31,6,0,5,1,0,0,19,3,4,0
796,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
797,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
798,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
799,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
800,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
801,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
802,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
803,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
804,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
805,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
806,22,19,14,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
807,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
808,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
809,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
810,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
811,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
812,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
813,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
814,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
815,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
816,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
817,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
818,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
819,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
820,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
821,22,20,13,1,29,4,22,32,6,0,5,1,0,0,19,3,3,0
822,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
823,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
824,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
825,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
826,22,20,13,2,29,4,21,31,6,0,5,1,0,0,20,3,3,0
827,22,20,13,2,29,4,21,31,6,0,5,1,0,0,20,3,3,0
828,22,20,13,2,29,4,21,31,6,0,5,1,0,0,20,3,3,0
829,22,20,13,2,29,4,21,31,6,0,5,1,0,0,20,3,3,0
830,22,20,13,2,29,4,21,31,6,0,5,1,0,0,20,3,3,0
831,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
832,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
833,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
834,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
835,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
836,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
837,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
838,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
839,22,20,13,2,29,4,22,31,6,0,5,1,0,0,19,3,3,0
840,22,20,13,2,29,5,22,31,6,0,5,1,0,0,18,3,3,0
841,23,19,14,2,29,5,21,31,6,0,5,1,0,0,18,3,3,0
842,23,19,14,2,29,5,21,31,6,0,5,1,0,0,18,3,3,0
843,23,18,15,3,29,5,21,31,5,0,5,1,0,0,18,3,3,0
844,23,18,15,3,29,6,21,31,5,0,5,1,0,0,18,3,2,0
845,23,18,15,3,29,6,21,31,5,0,5,1,0,0,18,3,2,0
846,23,18,15,3,29,6,21,31,5,0,5,1,0,0,18,3,2,0
847,23,18,15,3,29,6,21,31,5,0,5,1,0,0,18,3,2,0
848,23,18,15,3,29,6,21,31,5,0,5,1,0,0,18,3,2,0
849,23,18,15,3,29,6,21,31,5,0,5,1,0,0,18,3,2,0
850,23,18,15,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
851,23,18,15,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
852,23,18,15,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
853,23,18,15,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
854,23,18,15,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
855,23,17,16,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
856,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
857,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
858,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
859,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
860,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
861,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
862,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
863,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
864,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
865,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
866,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
867,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
868,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
869,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
870,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
871,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
872,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
873,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
874,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
875,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
876,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
877,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
878,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
879,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
880,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
881,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
882,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
883,23,16,17,3,28,7,21,31,5,0,5,1,0,0,18,3,2,0
884,23,16,17,3,28,8,21,31,5,0,5,1,0,0,18,3,1,0
885,23,16,17,3,28,8,21,31,5,0,5,1,0,0,18,3,1,0
886,23,16,17,3,28,8,21,31,5,0,5,1,0,0,18,3,1,0
887,23,16,17,3,28,8,21,31,5,0,5,1,0,0,18,3,1,0
888,23,16,17,3,28,8,21,31,5,0,5,1,0,0,18,3,1,0
889,23,16,17,3,28,8,21,31,5,0,5,1,0,0,18,3,1,0
890,23,16,17,3,28,8,21,31,5,0,5,1,0,0,18,3,1,0
891,23,16,17,3,28,8,21,31,5,0,5,1,0,0,18,3,1,0
892,23,16,17,3,28,8,21,31,5,0,5,1,0,0,18,3,1,0
893,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
894,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
895,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
896,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
897,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
898,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
899,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
900,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
901,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
902,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
903,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
904,23,16,18,3,27,8,21,30,5,0,5,2,0,0,18,3,1,0
905,23,14,20,3,27,8,21,30,5,0,5,2,0,0,17,4,1,0
906,23,14,20,3,27,8,21,30,5,0,5,2,0,0,16,5,1,0
907,23,14,20,3,27,8,21,30,5,0,5,2,0,0,16,5,1,0
908,23,14,20,3,27,8,21,30,5,0,5,2,0,0,15,6,1,0
909,23,14,20,3,27,8,21,30,5,0,5,2,0,0,15,6,1,0
910,23,14,20,3,27,8,21,30,5,0,5,2,0,0,15,6,1,0
911,23,14,20,3,26,9,21,30,5,0,5,2,0,0,15,6,1,0
912,23,14,20,3,26,9,21,30,5,0,5,2,0,0,15,6,1,0
913,23,14,20,3,26,9,21,30,5,0,5,2,0,0,15,6,1,0
914,23,14,20,3,26,9,21,30,5,0,5,2,0,0,15,6,1,0
915,23,14,20,3,26,9,21,30,5,0,5,2,0,0,15,6,1,0
916,23,14,20,3,26,9,21,30,5,0,5,2,0,0,15,6,1,0
917,23,14,20,3,26,9,21,30,5,0,5,2,0,0,15,6,1,0
918,23,14,20,3,26,9,21,30,5,0,5,2,0,0,15,6,1,0
919,24,14,20,3,26,9,21,30,5,0,5,2,0,0,14,6,1,0
920,24,14,20,3,26,9,21,30,5,0,5,2,0,0,14,6,1,0
921,24,14,20,3,26,9,21,30,5,0,5,2,0,0,14,6,1,0
922,24,14,20,3,27,8,21,30,5,0,5,2,0,0,14,6,1,0
923,24,14,20,3,27,8,21,30,5,0,5,2,0,0,14,6,1,0
924,24,14,20,3,27,8,21,30,5,0,5,2,0,0,14,6,1,0
925,24,14,20,3,27,8,21,30,5,0,5,2,0,0,14,6,1,0
926,24,14,20,3,27,8,21,30,5,0,5,2,0,0,14,6,1,0
927,24,14,20,3,27,8,21,30,5,0,5,2,0,0,14,6,1,0
928,24,14,20,3,26,9,21,30,5,0,5,2,0,0,14,6,1,0
929,24,14,20,3,26,9,21,30,5,0,5,2,0,0,14,6,1,0
930,24,14,20,3,25,9,21,30,5,0,5,3,0,0,14,6,1,0
931,24,14,20,3,25,9,21,30,5,0,5,3,0,0,14,6,1,0
932,24,14,20,3,25,9,21,30,5,0,5,3,0,0,14,6,1,0
933,24,14,20,3,25,9,21,30,5,0,5,3,0,0,14,6,1,0
934,24,14,20,3,25,9,21,30,5,0,5,3,0,0,14,6,1,0
935,24,14,20,3,25,9,21,30,5,0,5,3,0,0,14,6,1,0
936,24,14,20,3,25,9,21,30,5,0,5,3,0,0,14,6,1,0
937,24,14,20,3,25,9,21,30,5,0,5,3,0,0,14,6,1,0
938,25,14,20,3,24,9,21,30,5,0,5,3,0,0,14,6,1,0
939,25,14,20,3,24,9,21,30,5,0,5,3,0,0,14,6,1,0
940,25,14,21,3,24,9,21,29,5,0,5,3,0,0,14,6,1,0
941,26,15,20,4,23,9,21,28,4,1,5,3,0,1,13,6,1,0
942,26,15,21,4,23,9,21,27,4,1,5,3,0,1,12,7,1,0
943,26,15,21,4,23,9,20,27,4,1,5,3,0,1,12,8,1,0
944,26,15,21,4,23,9,20,27,4,1,5,3,0,1,12,8,1,0
945,26,16,20,5,23,9,20,26,4,1,5,3,0,1,12,8,1,0
946,26,16,20,6,23,9,20,25,4,1,5,3,0,1,12,8,1,0
947,26,16,20,6,23,9,20,25,4,1,5,3,0,1,12,8,1,0
948,26,16,20,6,23,9,20,25,4,1,5,3,0,1,12,8,1,0
949,26,16,20,6,23,9,20,25,4,1,5,3,0,1,12,8,1,0
950,26,16,20,6,23,9,20,25,4,1,5,3,0,1,12,8,1,0
951,26,16,20,6,23,9,20,25,4,1,5,3,0,1,12,8,1,0
952,26,16,20,6,23,9,20,25,4,1,5,3,0,1,11,8,2,0
953,26,16,20,6,23,9,20,25,4,1,5,3,0,1,11,8,2,0
954,26,16,20,6,23,9,20,25,4,1,5,3,0,1,11,8,2,0
955,26,16,20,6,22,10,19,25,5,1,5,3,0,1,11,8,2,0
956,26,16,20,6,22,10,19,25,5,1,5,3,0,1,11,8,2,0
957,26,16,20,6,22,10,19,25,5,1,5,3,0,1,11,8,2,0
958,26,16,20,6,22,10,19,25,5,1,5,3,0,1,11,8,2,0
959,26,16,20,6,22,10,19,25,5,1,5,3,0,1,11,8,2,0
960,26,16,20,6,22,10,19,25,5,1,5,3,0,1,11,8,2,0
961,26,16,20,6,21,11,19,25,5,1,5,3,0,1,11,8,2,0
962,26,16,20,6,21,11,19,25,5,1,5,3,0,1,11,8,2,0
963,26,16,20,6,21,11,19,25,5,1,5,3,0,1,11,8,2,0
964,26,16,20,6,21,11,19,25,5,1,5,3,0,1,11,8,2,0
965,26,16,20,6,21,11,19,25,5,1,5,3,0,1,11,8,2,0
966,26,16,20,6,21,11,19,25,5,1,5,3,0,1,11,8,2,0
967,26,17,19,6,21,11,19,25,5,1,5,3,0,1,10,9,2,0
968,26,17,19,6,21,11,19,25,5,1,5,3,0,1,10,9,2,0
969,27,17,19,6,20,11,18,25,5,2,5,3,0,1,10,9,2,0
970,27,17,19,6,20,11,18,25,5,2,5,3,0,1,10,9,2,0
971,27,17,19,6,20,11,18,25,5,2,5,3,0,1,10,9,2,0
972,27,17,19,6,20,11,18,25,5,2,5,3,0,1,10,9,2,0
973,27,17,19,7,20,11,18,24,5,2,5,3,0,1,10,9,2,0
974,27,17,19,7,20,11,18,24,5,2,5,3,0,1,10,9,2,0
975,27,17,19,7,20,11,18,24,5,2,5,3,0,1,10,9,2,0
976,27,17,19,7,20,11,18,24,5,2,5,3,0,1,10,9,2,0
977,27,17,19,7,19,12,18,24,5,2,5,3,0,1,10,9,2,0
978,27,17,19,7,19,12,18,24,5,2,5,3,0,1,10,9,2,0
979,27,17,19,8,19,12,18,24,5,2,4,3,0,1,10,9,2,0
980,27,17,19,8,19,12,18,24,5,2,4,3,0,1,10,9,2,0
981,27,17,19,8,19,12,18,24,5,2,4,3,0,1,10,9,2,0
982,27,17,19,9,19,12,18,23,4,2,4,3,0,1,11,9,2,0
983,27,17,19,9,19,12,18,23,4,2,4,3,0,1,11,9,2,0
984,27,17,19,9,19,12,18,23,4,2,4,3,0,1,11,9,2,0
985,27,17,19,9,19,12,18,23,4,2,4,3,0,1,11,9,2,0
986,27,17,19,9,19,12,18,23,4,2,4,3,0,1,11,9,2,0
987,27,17,19,9,19,12,18,23,4,2,4,3,0,1,11,9,2,0
988,27,17,20,9,19,12,18,22,4,2,4,3,0,1,11,9,2,0
989,27,17,20,9,18,12,17,22,4,2,4,4,0,1,10,11,2,0
990,27,17,20,9,17,12,17,22,4,2,4,4,0,1,10,11,3,0
991,27,17,20,9,17,12,16,22,4,2,4,4,0,1,10,12,3,0
992,27,17,20,9,17,12,16,22,4,2,4,4,0,1,10,12,3,0
993,27,17,21,9,16,13,16,22,4,2,4,4,0,1,10,11,3,0
994,27,17,21,9,16,13,16,22,4,2,4,4,0,1,10,11,3,0
995,27,17,21,9,16,13,16,22,4,2,4,4,0,1,10,11,3,0
996,27,17,21,9,15,14,16,22,4,2,4,4,0,1,10,11,3,0
997,27,17,21,9,15,14,16,22,4,2,4,4,0,1,10,11,3,0
998,27,17,21,9,14,15,16,22,4,2,4,4,0,1,10,11,3,0
999,27,17,21,9,14,15,16,22,4,2,4,4,0,1,10,11,3,0
1000,27,17,21,9,14,15,16,22,4,2,4,4,0,1,10,11,3,0
1001,27,17,21,9,14,15,16,22,4,2,4,4,0,1,10,11,3,0
1002,27,17,21,10,14,15,15,21,4,2,4,4,0,1,10,12,3,0
1003,27,17,21,10,14,15,15,21,4,2,4,4,0,1,10,12,3,0
1004,27,18,20,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1005,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1006,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1007,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1008,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1009,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1010,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1011,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1012,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1013,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1014,27,19,19,11,14,15,15,20,4,2,4,4,0,1,10,12,3,0
1015,28,19,19,13,14,15,12,18,4,2,4,4,0,1,10,14,3,0
1016,28,19,19,13,14,15,12,18,4,2,4,4,0,1,10,14,3,0
1017,28,19,19,13,14,15,12,18,4,2,4,4,0,1,10,14,3,0
1018,28,19,19,13,14,15,12,18,4,2,4,4,0,1,10,14,3,0
1019,28,19,19,13,14,15,12,18,4,2,4,4,0,1,10,14,3,0
1020,28,19,19,13,13,15,12,18,4,2,4,4,0,1,10,14,4,0
1021,28,19,19,13,13,15,12,18,4,2,4,4,0,1,10,14,4,0
1022,28,18,19,13,13,15,12,18,5,2,4,4,0,1,10,14,4,0
1023,27,18,19,14,13,15,12,18,5,2,4,4,0,1,10,14,4,0
1024,27,18,19,14,13,15,12,18,5,2,4,4,0,1,10,14,4,0
1025,27,18,19,14,13,15,12,18,5,2,4,4,0,1,10,14,4,0
1026,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1027,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1028,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1029,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1030,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1031,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1032,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1033,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1034,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1035,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1036,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1037,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1038,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1039,27,18,19,14,13,15,11,18,6,2,4,4,0,1,10,14,4,0
1040,26,18,19,14,13,15,10,18,6,2,4,4,0,1,11,15,4,0
1041,26,17,20,14,13,15,10,18,6,2,4,4,0,1,11,15,4,0
1042,26,17,20,15,13,15,10,17,6,2,4,4,0,1,11,15,4,0
1043,26,17,20,15,13,15,10,17,6,2,4,4,0,1,11,15,4,0
1044,26,17,20,16,13,15,9,16,6,2,4,4,0,1,11,16,4,0
1045,26,17,21,17,13,15,9,15,6,2,3,4,0,1,11,16,4,0
1046,26,17,21,17,13,15,9,15,6,2,3,4,0,1,11,16,4,0
1047,26,17,21,17,13,15,9,15,6,2,3,4,0,1,11,16,4,0
1048,26,17,21,17,13,15,9,15,6,2,3,4,0,1,11,16,4,0
1049,26,17,21,17,13,15,9,15,6,2,3,4,0,1,11,16,4,0
1050,27,17,21,17,13,15,8,15,6,2,3,4,0,1,11,16,4,0
1051,27,17,21,17,13,15,8,15,6,2,3,4,0,1,11,16,4,0
1052,27,17,21,17,13,15,8,15,6,2,3,4,0,1,11,16,4,0
1053,27,17,21,17,12,16,8,15,6,2,3,4,0,1,11,16,4,0
1054,27,17,21,17,12,16,8,15,6,2,3,4,0,1,11,16,4,0
1055,28,17,21,17,12,16,8,15,6,2,3,4,0,1,10,16,4,0
1056,28,17,21,17,12,16,8,15,6,2,3,4,0,1,10,16,4,0
1057,28,17,21,17,12,16,8,15,6,2,3,4,0,1,9,17,4,0
1058,28,17,21,17,12,16,8,15,6,2,3,4,0,1,9,17,4,0
1059,28,16,22,17,12,16,8,15,6,2,3,4,0,1,9,17,4,0
1060,28,16,22,17,12,16,8,15,6,2,3,4,0,1,9,17,4,0
1061,28,16,22,17,12,16,8,15,6,2,3,4,0,1,9,17,4,0
1062,28,16,22,17,12,16,8,15,6,2,3,4,0,1,9,17,4,0
1063,28,16,22,17,12,16,8,15,6,2,3,4,0,1,9,17,4,0
1064,27,16,22,17,12,16,8,15,6,2,3,4,0,1,9,18,4,0
1065,27,16,22,17,12,16,8,15,6,2,3,4,0,1,9,18,4,0
1066,28,15,22,18,12,16,8,14,6,2,3,4,0,1,9,18,4,0
1067,28,15,22,18,11,17,8,14,6,2,3,4,0,1,8,19,4,0
1068,28,15,22,18,10,17,8,13,7,2,3,4,0,1,8,19,5,0
1069,27,15,22,18,10,17,9,13,7,2,3,4,0,1,8,19,5,0
1070,27,15,22,19,10,17,9,13,7,2,3,4,0,1,7,19,5,0
1071,28,16,21,19,10,17,8,13,7,2,3,4,0,1,7,19,5,0
1072,28,16,21,19,10,17,8,13,7,2,3,4,0,1,7,19,5,0
1073,28,16,21,19,10,18,8,13,7,1,3,4,0,1,7,19,5,0
1074,28,16,21,19,10,18,8,13,7,1,3,4,0,1,7,19,5,0
1075,28,16,21,19,10,18,8,13,7,1,3,4,0,1,7,19,5,0
1076,28,16,21,19,10,18,8,13,7,1,3,4,0,1,7,19,5,0
1077,28,16,21,19,10,18,8,13,7,1,3,4,0,1,7,19,5,0
1078,28,15,22,19,10,18,8,13,7,1,3,4,0,1,7,19,5,0
1079,28,15,22,19,10,18,8,13,7,1,3,4,0,1,7,19,5,0
1080,28,15,22,19,10,18,8,13,7,1,3,4,0,1,7,19,5,0
1081,28,15,22,19,10,18,8,13,7,1,3,4,0,1,7,19,5,0
1082,28,15,22,20,10,18,7,12,7,1,3,4,0,1,7,20,5,0
1083,28,15,22,20,10,18,7,12,7,1,3,4,0,1,7,20,5,0
1084,28,15,22,20,10,18,7,12,7,1,3,4,0,1,7,20,5,0
1085,28,15,23,20,10,18,6,11,7,1,3,4,0,1,7,21,5,0
1086,28,15,23,20,10,18,6,11,7,1,3,4,0,1,7,21,5,0
1087,28,15,23,20,10,18,6,11,7,1,3,4,0,1,7,21,5,0
1088,28,15,23,20,10,18,6,11,7,1,3,4,0,1,7,21,5,0
1089,28,15,23,21,11,17,6,10,7,1,3,4,0,1,7,21,5,0
