"second","GiannisAntetokounmpo","MalcolmBrogdon","MatthewDellavedova","TonySnell","GregMonroe","JohnHenson","MirzaTeletovic","JasonTerry","KhrisMiddleton","ThonMaker","RashadVaughn","SpencerHawes","TerrenceJones","AxelToupane","MichaelBeasley","JabariParker","MilesPlumlee","SteveNovak"
2659,25,19,19,16,11,7,9,6,2,6,7,0,0,0,4,20,4,0
2660,25,19,19,16,11,7,9,6,2,6,7,0,0,0,4,20,4,0
2661,25,19,19,16,11,7,9,6,2,6,7,0,0,0,4,20,4,0
2662,25,19,19,16,11,7,9,6,2,6,7,0,0,0,4,20,4,0
2663,25,19,19,16,11,7,9,6,2,6,7,0,0,0,4,20,4,0
2664,25,19,19,16,11,7,9,6,2,6,7,0,0,0,4,20,4,0
2665,25,19,19,16,11,7,9,6,2,6,7,0,0,0,4,20,4,0
2666,24,19,19,16,11,7,9,6,2,6,7,0,0,0,5,20,4,0
2667,24,19,19,16,11,7,9,6,2,6,7,0,0,0,5,20,4,0
2668,24,19,19,16,11,7,9,6,2,6,7,0,0,0,5,20,4,0
2669,24,19,19,16,11,7,9,6,2,6,7,0,0,0,5,20,4,0
2670,24,19,19,16,11,7,9,6,2,6,7,0,0,0,5,20,4,0
2671,24,19,19,16,11,7,9,6,1,6,8,0,0,0,5,20,4,0
2672,24,19,19,16,11,7,9,6,1,6,8,0,0,0,5,20,4,0
2673,24,19,19,16,11,7,9,6,1,6,8,0,0,0,5,20,4,0
2674,24,19,19,16,11,7,9,6,1,6,8,0,0,0,5,20,4,0
2675,24,19,19,16,11,7,9,6,1,6,8,0,0,0,5,20,4,0
2676,24,19,19,16,11,7,9,6,1,6,8,0,0,0,5,20,4,0
2677,24,19,19,16,11,7,9,6,1,6,8,0,0,0,5,20,4,0
2678,24,19,19,16,11,7,9,6,1,6,8,0,0,0,5,20,4,0
2679,24,19,19,16,11,8,8,6,1,6,8,0,0,0,5,20,4,0
2680,24,19,19,16,10,9,8,6,1,6,8,0,0,0,5,20,4,0
2681,24,19,19,16,10,9,8,6,1,6,8,0,0,0,5,20,4,0
2682,24,19,19,16,10,9,8,6,2,6,7,0,0,0,5,20,4,0
2683,24,19,19,16,10,9,8,6,2,6,7,0,0,0,5,20,4,0
2684,24,19,19,16,10,9,8,6,2,6,7,0,0,0,5,20,4,0
2685,24,19,19,16,10,9,8,6,2,6,7,0,0,0,5,20,4,0
2686,24,19,19,16,10,9,8,6,2,6,7,0,0,0,5,20,4,0
2687,24,19,19,16,10,9,8,6,2,6,7,0,0,0,5,20,4,0
2688,24,19,19,16,10,9,8,6,2,6,7,0,0,0,5,20,4,0
2689,24,19,19,16,10,9,8,6,2,6,7,0,0,0,5,20,4,0
2690,24,19,19,16,10,9,7,6,2,6,7,0,0,0,5,20,4,1
2691,23,19,19,16,10,9,7,6,2,7,7,0,0,0,5,20,4,1
2692,23,19,19,16,10,9,7,6,2,7,7,0,0,0,5,20,4,1
2693,23,19,19,16,10,8,7,6,2,7,7,0,0,0,6,20,4,1
2694,23,19,19,16,10,8,7,6,2,7,7,0,0,0,6,20,4,1
2695,23,19,19,16,10,8,7,6,2,7,7,0,0,0,6,20,4,1
2696,22,19,19,16,10,8,7,6,2,8,7,0,0,0,6,20,4,1
2697,22,19,19,16,10,8,7,6,2,8,7,0,0,0,6,20,4,1
2698,22,19,19,16,9,8,7,6,2,8,7,0,0,0,6,21,4,1
2699,22,19,19,16,9,8,7,6,2,8,7,0,0,0,6,21,4,1
2700,22,19,19,16,9,8,7,6,2,8,7,0,0,0,6,21,4,1
2701,22,19,19,16,9,8,7,6,2,8,7,0,0,0,6,21,4,1
2702,22,19,19,16,9,8,7,6,2,8,7,0,0,0,6,21,4,1
2703,22,19,19,16,9,8,7,6,2,8,7,0,0,0,6,21,4,1
2704,22,19,19,16,9,8,7,6,2,8,7,0,0,0,6,21,4,1
2705,22,19,19,16,9,8,6,5,2,9,7,0,0,0,6,21,5,1
2706,22,19,19,16,9,8,6,5,2,9,7,0,0,0,6,21,5,1
2707,22,19,19,16,9,8,6,5,2,9,7,0,0,0,6,20,5,2
2708,22,19,19,16,9,8,6,5,2,9,7,0,0,0,6,20,5,2
2709,22,19,19,16,9,8,6,5,2,9,7,0,0,0,6,20,5,2
2710,22,19,19,16,9,8,6,5,2,9,7,0,0,0,6,20,5,2
2711,22,19,19,16,9,8,6,5,2,9,7,0,0,0,6,20,5,2
2712,22,19,19,16,9,8,6,5,2,9,7,0,0,0,6,20,5,2
2713,22,19,19,16,9,8,6,5,2,9,7,0,0,0,6,20,5,2
2714,22,19,18,16,9,8,5,5,2,10,8,0,0,0,6,20,5,2
2715,22,19,18,16,9,8,5,5,2,10,8,0,0,0,6,20,5,2
2716,21,20,17,15,9,8,4,5,2,11,9,0,0,0,7,19,6,2
2717,21,20,17,15,9,8,4,5,2,11,9,0,0,0,7,19,6,2
2718,21,20,17,15,8,8,4,5,2,11,9,0,0,0,7,18,7,3
2719,21,19,17,14,8,8,5,5,2,12,10,0,0,0,6,17,8,3
2720,21,19,17,14,8,8,5,5,2,12,10,0,0,0,6,17,8,3
2721,21,19,17,14,8,8,5,5,2,12,10,0,0,0,6,17,8,3
2722,21,19,17,14,8,8,5,5,2,12,10,0,0,0,6,17,8,3
2723,21,19,17,14,8,8,5,5,2,12,10,0,0,0,6,17,8,3
2724,21,19,17,14,8,8,5,5,2,12,10,0,0,0,6,17,8,3
2725,20,19,17,14,8,8,5,5,2,12,10,1,0,0,6,17,8,3
2726,20,19,17,14,8,8,5,5,2,12,10,1,0,0,6,17,8,3
2727,20,19,17,14,8,8,4,5,2,12,10,1,0,0,6,17,8,4
2728,20,19,17,14,8,8,4,5,2,12,10,1,0,0,6,17,8,4
2729,20,19,17,14,8,8,4,5,2,12,10,1,0,0,6,17,8,4
2730,20,19,17,14,8,8,4,5,2,12,10,1,0,0,6,17,8,4
2731,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2732,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2733,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2734,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2735,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2736,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2737,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2738,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2739,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2740,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2741,20,19,17,14,8,8,4,5,1,12,10,2,0,0,6,17,8,4
2742,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2743,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2744,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2745,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2746,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2747,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2748,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2749,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2750,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2751,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2752,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2753,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2754,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2755,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2756,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2757,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2758,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2759,19,19,17,13,7,8,4,6,1,13,11,2,1,0,5,17,8,4
2760,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2761,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2762,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2763,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2764,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2765,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2766,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2767,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2768,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2769,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2770,18,19,17,13,7,8,4,6,1,14,11,2,1,0,5,17,8,4
2771,18,19,17,13,7,8,5,6,1,15,11,2,1,0,5,15,8,4
2772,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2773,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2774,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2775,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2776,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2777,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2778,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2779,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2780,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2781,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2782,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2783,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2784,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2785,17,19,17,12,7,8,6,6,1,15,11,2,1,0,5,15,8,5
2786,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2787,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2788,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2789,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2790,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2791,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2792,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2793,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2794,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2795,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2796,17,20,16,12,8,6,6,6,1,16,11,2,1,0,5,15,8,5
2797,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2798,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2799,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2800,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2801,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2802,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2803,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2804,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2805,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2806,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2807,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2808,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2809,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2810,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2811,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2812,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2813,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2814,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2815,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2816,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2817,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2818,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2819,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2820,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2821,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2822,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2823,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2824,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2825,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2826,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2827,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2828,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2829,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2830,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2831,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2832,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2833,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2834,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2835,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2836,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2837,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2838,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2839,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2840,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2841,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2842,17,21,15,11,8,5,6,6,1,17,12,2,1,0,5,15,8,5
2843,16,21,15,11,8,5,6,6,1,18,12,2,1,0,5,15,8,5
2844,16,21,15,11,8,5,6,6,1,18,12,2,1,0,5,15,8,5
2845,16,21,15,11,8,5,6,6,1,18,12,2,1,0,5,15,8,5
2846,16,21,15,11,8,5,6,6,1,18,12,2,1,0,5,15,8,5
2847,16,21,15,11,8,5,6,6,1,18,12,2,1,0,5,15,8,5
2848,16,21,15,11,8,5,6,6,1,18,12,2,1,0,5,15,8,5
2849,16,21,15,11,7,5,6,5,1,18,13,2,1,0,6,14,9,5
2850,16,21,15,11,7,5,6,5,1,18,13,2,1,0,6,14,9,5
2851,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2852,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2853,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2854,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2855,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2856,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2857,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2858,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2859,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2860,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2861,16,20,15,11,7,5,6,5,2,18,13,2,1,0,6,14,9,5
2862,16,21,15,10,7,4,7,5,2,18,13,2,1,0,6,14,9,5
2863,16,21,15,10,7,4,7,5,2,18,13,2,1,0,6,14,9,5
2864,16,21,15,10,7,4,7,5,2,18,13,2,1,0,6,14,9,5
2865,16,21,15,11,7,3,7,5,2,18,13,2,1,0,6,14,9,5
2866,16,21,15,11,7,3,7,5,2,18,13,2,1,0,6,14,9,5
2867,16,21,15,11,7,3,7,5,2,18,13,2,1,0,6,14,9,5
2868,16,21,15,11,7,2,7,6,2,18,13,2,1,0,6,14,9,5
2869,16,21,15,11,7,2,7,6,2,18,13,2,1,0,6,14,9,5
2870,16,21,15,11,7,2,7,6,2,18,13,2,1,0,6,14,9,5
2871,16,21,15,11,7,2,7,6,2,18,13,2,1,0,6,14,9,5
2872,16,21,15,11,7,2,7,7,2,18,13,2,1,0,5,14,9,5
2873,16,21,15,11,7,2,7,7,2,18,13,2,1,0,5,14,9,5
2874,16,21,16,11,7,2,7,6,2,18,13,2,1,0,5,14,9,5
2875,16,21,16,11,7,2,7,6,2,18,13,2,1,0,5,14,9,5
2876,16,21,16,11,6,2,7,6,2,19,13,2,1,0,5,14,9,5
2877,16,21,16,11,6,2,7,6,2,19,13,2,1,0,5,14,9,5
2878,16,21,16,11,6,2,7,7,2,18,13,2,1,0,5,14,9,5
2879,16,21,16,11,6,2,7,7,2,18,13,2,1,0,5,14,9,5
2880,16,21,16,11,6,2,7,7,2,18,13,2,1,0,5,14,9,5
