"second","TerrenceJones","RashadVaughn","MalcolmBrogdon","SpencerHawes","TonySnell","GiannisAntetokounmpo","KhrisMiddleton","MirzaTeletovic","JasonTerry","MatthewDellavedova","GregMonroe","ThonMaker","JohnHenson","AxelToupane","MichaelBeasley","JabariParker","MilesPlumlee","SteveNovak"
756,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
757,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
758,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
759,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
760,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
761,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
762,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
763,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
764,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
765,0,13,41,1,5,41,9,49,59,27,56,1,10,0,29,9,5,0
766,0,13,41,1,5,41,9,48,59,27,56,1,10,0,30,9,5,0
767,0,13,41,1,5,41,9,48,59,27,56,1,10,0,30,9,5,0
768,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
769,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
770,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
771,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
772,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
773,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
774,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
775,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
776,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
777,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
778,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
779,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
780,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
781,0,13,41,1,5,41,9,48,59,27,55,1,10,0,30,9,6,0
782,0,13,40,1,5,41,9,48,59,28,55,1,10,0,30,9,6,0
783,0,13,40,1,5,41,9,48,59,28,55,1,10,0,30,9,6,0
784,0,13,40,1,5,41,9,48,59,28,55,1,10,0,30,9,6,0
785,0,13,40,1,5,41,9,48,59,28,55,1,10,0,30,9,6,0
786,0,13,40,1,5,41,9,48,59,28,55,1,10,0,30,9,6,0
787,0,13,40,1,5,41,9,48,59,28,55,1,10,0,30,9,6,0
788,0,13,40,1,5,41,9,48,59,28,55,1,10,0,30,9,6,0
789,0,13,40,1,5,41,9,48,59,28,55,1,10,0,30,9,6,0
790,0,13,40,1,5,41,9,48,59,28,55,1,10,0,30,9,6,0
791,0,13,40,1,5,42,9,48,59,28,55,1,10,0,29,9,6,0
792,0,13,40,1,5,42,9,48,59,28,55,1,10,0,29,9,6,0
793,0,13,40,1,5,42,9,48,59,28,55,1,10,0,29,9,6,0
794,0,13,40,1,5,42,9,48,59,28,55,1,10,0,29,9,6,0
795,0,13,40,1,5,42,9,48,59,28,55,1,10,0,29,9,6,0
796,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
797,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
798,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
799,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
800,0,13,39,1,5,42,9,48,60,29,55,1,10,0,29,9,5,0
801,0,13,39,1,5,42,9,48,60,29,55,1,10,0,29,9,5,0
802,0,13,39,1,5,42,9,48,60,29,55,1,10,0,29,9,5,0
803,0,13,39,1,5,42,9,48,60,29,55,1,10,0,29,9,5,0
804,0,13,39,1,5,42,9,48,60,29,55,1,10,0,29,9,5,0
805,0,13,39,1,5,42,9,48,60,29,55,1,10,0,29,9,5,0
806,0,13,39,1,5,42,9,48,60,29,55,1,10,0,29,9,5,0
807,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
808,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
809,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
810,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
811,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
812,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
813,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
814,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
815,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
816,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
817,0,13,40,1,5,42,9,48,60,28,55,1,10,0,29,9,5,0
818,0,13,39,1,5,42,9,48,60,29,55,1,10,0,29,9,5,0
819,0,13,39,1,5,42,9,48,60,29,55,1,10,0,29,9,5,0
820,0,13,39,1,5,42,9,48,60,29,54,1,11,0,29,9,5,0
821,0,13,39,1,5,43,9,48,60,29,54,1,11,0,29,9,4,0
822,0,13,39,1,6,43,9,48,59,29,54,1,11,0,29,9,4,0
823,0,13,39,1,6,43,9,48,59,29,54,1,11,0,29,9,4,0
824,0,13,39,1,6,43,9,47,59,29,54,1,11,0,29,9,5,0
825,0,13,39,1,6,43,9,47,59,29,54,1,11,0,29,9,5,0
826,0,13,39,1,6,43,9,46,59,29,54,1,11,0,30,9,5,0
827,0,13,38,1,6,43,9,45,59,30,54,1,12,0,30,9,5,0
828,0,13,38,1,6,43,9,45,59,30,53,1,13,0,30,9,5,0
829,0,13,38,1,6,43,9,45,59,30,53,1,13,0,30,9,5,0
830,0,13,38,1,6,43,9,45,59,30,53,1,13,0,30,9,5,0
831,0,13,38,1,6,43,9,46,59,30,53,1,13,0,29,9,5,0
832,0,13,38,1,6,43,9,46,59,30,53,1,13,0,29,9,5,0
833,0,13,38,1,6,43,9,46,59,30,52,1,13,0,30,9,5,0
834,0,13,38,1,6,43,9,46,59,30,52,1,13,0,30,9,5,0
835,0,13,38,1,6,43,9,46,59,30,52,1,13,0,30,9,5,0
836,0,13,38,1,6,43,9,45,59,30,52,1,13,0,31,9,5,0
837,0,13,38,1,6,43,9,45,59,30,52,1,13,0,31,9,5,0
838,0,13,38,1,6,43,9,45,59,30,52,1,13,0,31,9,5,0
839,0,13,38,1,6,43,9,45,59,30,52,1,13,0,31,9,5,0
840,0,13,38,1,6,43,9,45,59,30,52,1,14,0,30,9,5,0
841,0,13,37,1,6,44,9,44,59,31,52,1,14,0,30,9,5,0
842,0,13,37,1,6,44,9,44,59,31,52,1,14,0,30,9,5,0
843,0,13,36,1,7,44,8,44,59,32,52,1,14,0,30,9,5,0
844,0,13,36,1,7,44,8,44,59,32,52,1,15,0,30,9,4,0
845,0,13,36,1,7,44,8,44,59,32,52,1,15,0,30,9,4,0
846,0,13,36,1,7,44,8,44,59,32,52,1,15,0,30,9,4,0
847,0,13,36,1,7,44,8,44,59,32,52,1,15,0,30,9,4,0
848,0,13,36,1,7,44,8,44,59,32,52,1,15,0,30,9,4,0
849,0,13,36,1,7,44,8,44,59,32,52,1,15,0,30,9,4,0
850,0,13,36,1,7,44,8,44,59,32,51,1,16,0,30,9,4,0
851,0,13,36,1,7,44,8,44,59,32,51,1,16,0,30,9,4,0
852,0,13,36,1,7,44,8,44,59,32,51,1,16,0,30,9,4,0
853,0,13,36,1,7,44,8,44,59,32,51,1,16,0,30,9,4,0
854,0,13,36,1,7,45,8,44,59,32,50,1,16,0,30,9,4,0
855,0,13,34,1,7,45,8,44,59,34,50,1,16,0,30,9,4,0
856,0,13,33,1,7,45,8,44,59,35,50,1,16,0,30,9,4,0
857,0,13,33,1,7,45,8,44,59,35,50,1,16,0,30,9,4,0
858,0,13,33,1,7,45,8,44,59,35,50,1,16,0,30,9,4,0
859,0,13,33,1,7,45,8,44,59,35,49,1,17,0,29,10,4,0
860,0,13,33,1,7,45,8,44,59,35,49,1,17,0,29,10,4,0
861,0,13,33,1,7,45,8,44,59,35,49,1,17,0,29,10,4,0
862,0,13,33,1,7,45,8,44,59,35,48,1,18,0,29,10,4,0
863,0,13,33,1,7,45,8,44,59,35,48,1,18,0,29,10,4,0
864,0,13,33,1,7,45,8,44,59,35,47,2,18,0,29,10,4,0
865,0,13,33,1,7,45,8,44,59,35,47,2,18,0,29,10,4,0
866,0,13,33,1,7,45,8,44,59,35,47,2,18,0,29,10,4,0
867,0,13,33,1,7,45,8,44,59,35,47,2,18,0,29,10,4,0
868,0,13,33,1,7,45,8,44,59,35,47,2,18,0,29,10,4,0
869,0,13,33,2,7,45,8,44,59,35,45,3,18,0,29,10,4,0
870,0,13,34,2,8,45,8,44,58,34,44,3,18,0,29,11,4,0
871,0,13,34,2,9,45,8,43,58,34,44,3,18,0,29,11,4,0
872,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
873,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
874,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
875,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
876,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
877,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
878,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
879,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
880,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
881,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
882,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
883,0,13,33,2,9,45,8,43,58,34,44,3,19,0,29,11,4,0
884,0,13,33,2,9,45,8,43,58,34,44,3,20,0,29,11,3,0
885,0,13,33,2,9,45,8,43,58,34,44,3,20,0,29,11,3,0
886,0,13,33,2,9,45,8,43,57,34,43,3,21,0,29,12,3,0
887,0,13,33,2,9,45,8,43,57,34,42,4,21,0,29,12,3,0
888,0,13,33,2,9,45,8,43,57,34,42,4,21,0,29,12,3,0
889,0,13,33,2,9,45,8,43,57,34,42,4,21,0,29,12,3,0
890,0,13,33,2,9,45,8,43,57,34,42,4,21,0,29,12,3,0
891,0,13,34,2,9,45,8,43,57,33,42,4,21,0,29,12,3,0
892,0,13,34,2,9,45,8,43,57,33,42,4,21,0,29,12,3,0
893,0,13,34,3,9,45,8,43,56,34,41,4,21,0,29,12,3,0
894,0,13,34,3,9,45,8,43,56,34,41,4,21,0,29,12,3,0
895,0,13,34,3,9,45,8,43,56,34,41,4,21,0,29,12,3,0
896,0,13,34,3,9,45,8,43,56,34,41,4,21,0,29,12,3,0
897,0,13,34,3,9,45,8,43,56,34,41,4,21,0,29,12,3,0
898,0,13,34,3,9,45,8,43,56,34,41,4,21,0,29,12,3,0
899,0,13,34,3,9,45,8,43,56,34,41,4,21,0,29,12,3,0
900,0,13,34,3,9,45,8,43,56,34,40,5,21,0,29,12,3,0
901,0,13,35,3,9,45,8,43,56,33,40,5,21,0,29,12,3,0
902,0,13,35,3,9,45,8,43,56,33,40,5,21,0,29,12,3,0
903,0,13,35,3,9,45,8,43,56,33,40,5,21,0,29,12,3,0
904,0,13,35,3,9,45,8,43,56,33,39,5,22,0,29,12,3,0
905,0,13,33,3,9,45,8,43,56,35,39,5,22,0,28,13,3,0
906,0,13,33,3,9,45,8,43,56,35,39,5,22,0,27,14,3,0
907,0,13,33,3,9,45,8,41,56,35,39,5,23,0,27,15,3,0
908,0,13,33,3,9,45,8,41,56,35,39,5,23,0,26,16,3,0
909,0,13,33,3,9,45,8,41,56,35,39,5,23,0,26,16,3,0
910,0,13,33,3,9,45,8,41,56,35,39,5,23,0,26,16,3,0
911,0,13,33,3,9,45,8,41,56,35,38,5,24,0,26,16,3,0
912,0,13,33,3,9,45,8,41,56,35,38,5,24,0,26,16,3,0
913,0,13,33,3,9,45,8,41,56,35,38,5,24,0,26,16,3,0
914,0,13,34,3,9,45,8,40,56,35,38,5,24,0,26,16,3,0
915,0,13,34,3,9,45,8,40,56,35,38,5,24,0,26,16,3,0
916,0,13,33,3,9,45,8,40,56,36,38,5,24,0,26,16,3,0
917,0,13,33,3,9,45,8,40,56,36,38,5,24,0,26,16,3,0
918,0,13,33,3,9,44,8,40,56,36,38,5,24,0,26,17,3,0
919,0,14,33,3,9,45,8,40,55,36,38,5,24,0,25,17,3,0
920,0,14,33,3,9,45,8,40,55,36,38,5,24,0,25,17,3,0
921,0,14,33,3,9,45,8,40,55,36,38,5,24,0,24,18,3,0
922,0,14,33,3,9,45,8,40,55,36,38,5,23,0,24,18,4,0
923,0,14,33,3,9,45,8,40,55,36,38,5,23,0,24,18,4,0
924,0,14,33,3,9,45,8,40,55,36,38,5,23,0,24,18,4,0
925,0,14,32,3,9,45,8,40,55,37,38,5,23,0,24,18,4,0
926,0,14,32,3,9,45,8,40,55,37,38,5,23,0,24,18,4,0
927,0,14,33,3,9,45,8,41,55,36,36,5,25,0,23,18,4,0
928,0,14,33,3,9,45,8,41,55,36,35,5,26,0,23,18,4,0
929,0,14,34,3,9,45,7,41,55,36,35,5,26,0,23,18,4,0
930,0,14,34,4,9,45,7,41,55,36,34,5,26,0,23,18,4,0
931,0,14,34,4,9,45,7,41,55,36,34,5,26,0,23,18,4,0
932,0,14,34,4,9,46,7,40,55,36,34,5,26,0,23,18,4,0
933,0,14,34,4,9,46,7,40,55,36,34,5,26,0,23,18,4,0
934,0,14,34,4,9,46,7,40,55,36,34,5,26,0,23,18,4,0
935,0,14,34,4,9,46,7,40,55,36,34,5,26,0,23,18,4,0
936,0,14,34,4,9,46,7,40,55,36,34,5,26,0,23,18,4,0
937,0,14,34,4,9,46,7,40,55,36,34,5,26,0,23,18,4,0
938,0,14,34,4,9,47,7,40,55,36,33,5,26,0,23,18,4,0
939,0,14,34,4,9,47,7,40,55,36,33,5,26,0,23,18,4,0
940,0,14,34,4,9,47,7,40,54,37,33,5,26,0,23,18,4,0
941,0,14,35,4,10,48,6,40,53,36,32,6,26,1,22,18,4,0
942,0,14,35,4,9,48,6,40,52,37,32,7,25,1,22,19,4,0
943,0,14,35,4,9,48,6,39,52,37,32,7,25,1,22,20,4,0
944,0,14,35,4,9,48,6,39,52,37,32,7,25,1,22,20,4,0
945,0,14,36,4,10,48,6,39,51,36,32,7,25,1,22,20,4,0
946,0,14,36,4,11,48,7,39,49,36,32,7,25,1,22,20,4,0
947,0,14,36,4,11,48,7,39,49,36,32,7,25,1,22,20,4,0
948,0,14,36,4,11,48,7,39,49,36,32,7,25,1,22,20,4,0
949,0,14,36,4,11,49,7,38,49,36,32,7,25,1,22,20,4,0
950,0,14,36,4,12,49,7,38,48,36,32,7,25,1,22,20,4,0
951,0,14,36,4,12,49,7,38,48,36,32,7,25,1,22,20,4,0
952,0,14,36,4,12,49,7,38,48,36,32,7,25,1,21,20,5,0
953,0,14,36,4,12,49,7,38,48,36,32,7,25,1,21,20,5,0
954,0,14,36,4,12,49,7,38,48,36,32,7,25,1,21,20,5,0
955,0,14,36,4,12,49,8,37,48,36,31,7,26,1,21,20,5,0
956,0,14,36,4,12,49,8,37,48,36,32,7,25,1,21,20,5,0
957,0,14,36,4,12,49,8,37,48,36,32,7,25,1,21,20,5,0
958,0,14,36,4,12,49,8,37,48,36,32,7,25,1,21,20,5,0
959,0,14,36,4,12,49,8,37,48,36,32,7,25,1,20,21,5,0
960,0,14,36,4,12,49,8,37,48,36,32,7,25,1,20,21,5,0
961,0,14,36,4,12,49,8,37,48,36,31,7,26,1,20,21,5,0
962,0,14,36,4,12,49,8,37,48,36,31,7,26,1,20,21,5,0
963,0,14,36,4,12,49,8,37,48,36,31,7,26,1,20,21,5,0
964,0,14,36,4,12,49,8,37,48,36,31,7,26,1,20,21,5,0
965,0,14,36,4,12,49,8,37,48,36,31,7,26,1,20,21,5,0
966,0,14,36,4,12,49,8,37,48,36,31,7,26,1,20,21,5,0
967,0,14,37,4,13,49,8,37,47,35,31,7,26,1,19,22,5,0
968,0,13,36,4,14,50,8,36,47,36,31,7,27,1,19,21,5,0
969,0,13,36,4,14,51,8,35,46,37,29,8,28,1,19,21,5,0
970,0,13,36,4,14,51,8,35,46,37,29,8,28,1,19,21,5,0
971,0,13,36,4,14,51,8,35,46,37,29,8,28,1,19,21,5,0
972,0,13,36,4,14,51,8,35,46,37,29,8,28,1,19,21,5,0
973,0,13,37,4,15,51,8,35,44,37,29,8,28,1,19,21,5,0
974,0,13,36,4,15,51,8,35,44,38,29,8,28,1,19,21,5,0
975,0,13,36,4,15,51,8,35,44,38,29,8,28,1,19,21,5,0
976,0,13,36,4,15,51,8,35,44,38,29,8,28,1,19,21,5,0
977,0,13,36,4,15,51,8,35,44,38,28,8,29,1,19,21,5,0
978,0,13,36,4,15,51,8,35,44,38,28,8,29,1,19,21,5,0
979,0,12,36,4,16,51,8,35,44,38,28,8,29,1,19,21,5,0
980,0,12,36,4,16,51,8,35,44,38,28,8,29,1,19,21,5,0
981,0,12,36,4,16,51,8,35,44,38,28,8,29,1,19,21,5,0
982,0,12,36,4,17,51,7,35,43,38,28,8,29,1,20,21,5,0
983,0,12,36,4,18,51,7,35,42,38,28,8,29,1,20,21,5,0
984,0,11,36,4,18,51,7,35,42,39,28,8,29,1,20,21,5,0
985,0,11,36,4,18,51,7,35,42,39,28,8,29,1,20,21,5,0
986,0,11,36,4,18,51,7,35,42,39,28,8,29,1,20,21,5,0
987,0,11,36,4,18,51,7,35,42,39,27,8,29,1,20,21,6,0
988,0,11,36,4,18,51,7,35,41,40,27,8,29,1,20,21,6,0
989,0,11,36,5,18,51,7,34,41,40,26,8,29,1,19,23,6,0
990,0,11,36,5,18,51,7,34,41,40,25,8,29,1,19,23,7,0
991,0,11,36,5,18,51,7,33,41,40,25,8,29,1,19,24,7,0
992,0,11,36,5,18,51,7,33,41,40,25,8,29,1,19,24,7,0
993,0,11,36,5,18,51,7,33,41,41,24,8,30,1,19,23,7,0
994,0,11,36,5,19,51,7,33,40,41,24,8,30,1,19,23,7,0
995,0,11,36,5,19,51,7,33,40,41,24,8,30,1,19,23,7,0
996,0,11,36,5,19,51,7,33,40,41,23,8,31,1,19,23,7,0
997,0,11,36,5,20,51,7,32,40,41,23,8,31,1,19,23,7,0
998,0,11,36,5,20,51,7,31,40,41,22,8,32,1,19,24,7,0
999,0,11,36,5,20,51,7,31,40,41,22,8,32,1,19,24,7,0
1000,0,11,36,5,20,50,7,31,40,41,22,8,32,1,19,25,7,0
1001,0,11,36,5,20,50,7,31,40,41,22,8,32,1,19,25,7,0
1002,0,11,36,5,22,50,7,30,38,41,22,8,32,1,19,26,7,0
1003,0,11,36,5,22,50,7,30,38,41,22,8,32,1,19,26,7,0
1004,0,11,37,5,23,50,7,30,37,40,22,8,32,1,19,26,7,0
1005,0,11,38,5,23,50,7,30,37,39,22,8,32,1,19,26,7,0
1006,0,11,37,5,23,50,7,30,37,40,22,8,32,1,19,26,7,0
1007,0,11,37,5,24,50,7,29,37,40,22,8,32,1,19,26,7,0
1008,0,11,37,5,24,50,7,29,37,40,22,8,32,1,19,26,7,0
1009,0,11,37,5,24,49,7,29,37,40,22,8,32,1,19,27,7,0
1010,0,11,37,5,24,49,7,29,37,40,22,8,32,1,19,27,7,0
1011,0,11,37,5,24,49,7,29,37,40,22,8,32,1,19,27,7,0
1012,0,11,37,5,24,49,7,29,37,40,22,8,32,1,19,27,7,0
1013,0,11,37,5,24,49,7,29,37,40,22,8,32,1,19,27,7,0
1014,0,11,37,5,24,49,7,29,37,40,22,8,32,1,19,27,7,0
1015,0,11,37,5,26,50,8,25,35,40,22,8,32,1,19,29,7,0
1016,0,11,37,5,26,50,8,25,35,40,22,8,32,1,19,29,7,0
1017,0,11,37,5,26,50,8,25,35,40,22,8,32,1,19,29,7,0
1018,0,11,37,5,26,50,8,25,35,40,22,8,32,1,19,29,7,0
1019,0,11,37,5,26,50,8,25,35,40,21,8,33,1,19,29,7,0
1020,0,11,37,5,26,50,8,25,35,40,20,8,33,1,19,29,8,0
1021,0,11,37,5,26,50,8,25,35,40,20,8,33,1,19,29,8,0
1022,0,11,36,5,25,50,9,25,35,40,20,8,33,1,19,30,8,0
1023,0,11,36,5,26,49,9,25,35,40,20,8,33,1,19,30,8,0
1024,0,11,36,5,26,49,9,25,35,40,20,8,33,1,19,30,8,0
1025,0,11,36,5,27,49,9,25,34,40,20,8,33,1,19,30,8,0
1026,0,11,36,5,27,49,10,24,34,40,20,8,33,1,19,30,8,0
1027,0,11,35,5,28,50,10,24,34,40,20,8,33,1,18,30,8,0
1028,0,11,35,5,28,50,10,24,34,40,20,8,33,1,18,30,8,0
1029,0,11,35,5,28,50,10,24,34,40,19,8,34,1,18,30,8,0
1030,0,11,35,5,28,50,10,24,34,40,19,8,34,1,18,30,8,0
1031,0,11,35,5,28,50,10,24,34,40,19,8,34,1,18,30,8,0
1032,0,11,35,5,28,50,10,24,34,40,18,8,35,1,18,30,8,0
1033,0,11,35,5,28,50,10,24,34,40,18,8,35,1,18,30,8,0
1034,0,11,35,5,28,50,10,24,34,40,18,8,35,1,18,30,8,0
1035,0,11,35,5,28,50,10,24,34,40,18,8,35,1,18,30,8,0
1036,0,11,35,5,28,50,10,24,34,40,18,8,35,1,18,30,8,0
1037,0,11,35,5,28,50,10,24,34,40,18,8,35,1,18,30,8,0
1038,0,11,36,5,28,50,10,24,34,39,18,8,35,1,18,30,8,0
1039,0,11,37,5,28,50,10,24,34,38,18,8,35,1,18,30,8,0
1040,0,11,37,5,28,49,10,23,34,38,18,8,35,1,19,31,8,0
1041,0,11,36,5,28,49,10,23,34,39,18,8,35,1,19,31,8,0
1042,0,11,35,5,30,49,10,23,32,40,18,8,35,1,19,31,8,0
1043,0,11,34,5,30,49,10,23,32,40,18,8,35,1,19,32,8,0
1044,0,11,34,5,31,49,10,22,31,40,18,8,35,1,19,33,8,0
1045,0,10,34,5,32,49,10,22,30,41,18,8,35,1,19,33,8,0
1046,0,10,33,5,33,49,10,22,29,42,18,8,35,1,19,33,8,0
1047,0,9,33,5,33,49,10,22,29,42,18,8,36,1,19,34,7,0
1048,0,9,33,5,33,49,10,22,29,42,18,8,36,1,19,34,7,0
1049,0,9,33,5,33,49,10,22,29,42,18,8,36,1,19,34,7,0
1050,0,9,33,5,33,50,10,21,29,42,18,8,36,1,19,34,7,0
1051,0,9,33,5,33,50,10,21,29,42,18,8,36,1,19,34,7,0
1052,0,9,33,5,33,50,10,21,29,42,18,8,36,1,19,34,7,0
1053,0,9,33,5,33,50,10,21,29,42,17,8,37,1,19,34,7,0
1054,0,9,33,5,33,50,10,21,29,42,17,8,37,1,19,34,7,0
1055,0,9,33,5,33,51,10,21,29,42,17,8,37,1,18,34,7,0
1056,0,9,33,5,33,51,10,21,29,42,17,8,37,1,18,34,7,0
1057,0,9,33,5,33,51,10,21,29,42,17,8,37,1,17,35,7,0
1058,0,9,32,5,33,51,10,21,29,43,17,8,37,1,17,35,7,0
1059,0,9,31,5,33,51,10,21,29,44,17,8,37,1,17,35,7,0
1060,0,9,31,5,33,51,10,21,29,44,17,8,37,1,17,35,7,0
1061,0,9,31,5,33,51,10,21,29,44,17,8,37,1,17,35,7,0
1062,0,9,31,5,34,51,10,21,28,44,17,8,37,1,17,35,7,0
1063,0,9,31,5,34,51,10,21,28,44,17,8,37,1,17,35,7,0
1064,0,9,31,5,35,50,10,21,27,44,17,8,37,1,17,36,7,0
1065,0,9,31,5,35,51,10,21,27,44,17,8,37,1,16,36,7,0
1066,0,8,30,5,36,53,10,21,26,45,17,8,36,1,16,36,7,0
1067,0,8,30,5,36,53,10,21,26,45,16,8,37,1,15,37,7,0
1068,0,8,30,5,36,53,11,20,25,45,15,8,38,1,15,37,8,0
1069,0,8,30,5,36,52,11,21,25,45,15,8,38,1,15,37,8,0
1070,0,8,30,5,38,52,11,21,24,45,14,8,38,1,14,38,8,0
1071,0,8,31,5,38,53,11,20,24,44,14,8,38,1,14,38,8,0
1072,0,8,31,5,38,53,11,20,24,44,14,8,38,1,14,38,8,0
1073,0,8,31,5,39,54,11,19,23,44,14,7,39,1,14,38,8,0
1074,0,8,31,5,39,54,11,19,23,44,14,7,39,1,14,38,8,0
1075,0,8,31,6,39,54,11,19,23,45,12,7,40,1,13,38,8,0
1076,0,8,31,6,39,54,11,19,23,45,12,7,40,1,13,38,8,0
1077,0,8,31,6,39,54,11,19,23,45,12,7,40,1,12,39,8,0
1078,0,7,30,6,40,54,12,18,23,46,12,7,40,1,12,39,8,0
1079,0,7,30,6,40,54,12,18,23,46,12,7,40,1,12,39,8,0
1080,0,7,29,6,40,55,12,18,23,46,12,7,40,1,12,39,8,0
1081,0,7,29,6,40,55,12,18,23,46,12,7,40,1,12,39,8,0
1082,0,7,29,6,41,55,12,17,22,46,12,7,40,1,12,40,8,0
1083,0,7,29,6,42,54,12,17,22,46,12,7,40,1,12,40,8,0
1084,0,7,29,6,42,54,12,17,22,46,12,7,40,1,12,40,8,0
1085,0,7,29,6,43,54,12,16,20,47,12,7,40,1,11,42,8,0
1086,0,7,29,6,43,54,12,16,20,47,12,7,40,1,11,42,8,0
1087,0,7,29,6,43,54,12,16,20,47,12,7,41,1,11,42,7,0
1088,0,7,29,6,43,54,12,16,20,47,12,7,41,1,11,42,7,0
1089,0,7,29,6,44,54,12,16,19,47,13,7,40,1,11,42,7,0
1090,0,7,29,6,45,54,12,16,19,47,13,7,40,1,10,42,7,0
1091,0,7,29,6,45,54,12,16,19,47,13,7,40,1,10,42,7,0
1092,0,7,29,6,45,54,12,16,19,47,13,7,40,1,10,42,7,0
1093,0,7,29,6,45,53,12,16,19,47,13,7,41,1,10,42,7,0
1094,0,7,28,6,48,53,12,16,17,47,12,8,41,1,10,42,7,0
1095,0,7,28,6,48,54,12,15,17,47,12,8,41,1,10,42,7,0
1096,0,7,28,6,48,54,12,15,17,47,12,8,41,1,10,42,7,0
1097,0,7,29,6,47,54,12,15,17,47,12,8,41,1,10,42,7,0
1098,0,7,29,6,47,54,12,15,16,48,12,7,41,1,10,43,7,0
1099,0,7,29,6,47,54,12,15,16,48,12,7,41,1,10,43,7,0
1100,0,7,29,6,47,54,12,15,16,48,12,7,41,1,10,43,7,0
1101,0,7,30,6,47,54,12,15,15,48,13,7,41,1,9,43,7,0
1102,0,5,30,6,48,56,12,14,15,48,12,7,42,1,8,44,7,0
1103,0,5,30,6,48,55,12,14,15,48,11,8,42,1,9,44,7,0
1104,0,5,30,6,48,55,12,14,15,48,11,8,42,1,9,44,7,0
1105,0,4,30,6,48,56,12,13,16,48,11,7,42,1,9,44,8,0
1106,0,4,29,6,49,56,12,13,16,48,11,7,42,1,9,44,8,0
1107,0,4,29,6,50,56,12,13,15,48,11,7,42,1,9,44,8,0
1108,0,5,29,6,49,57,12,12,15,48,11,7,42,1,9,44,8,0
1109,0,5,29,6,49,57,12,12,15,48,12,6,42,1,9,44,8,0
1110,0,5,30,6,49,57,12,11,15,48,12,6,42,1,8,45,8,0
1111,0,5,30,6,49,57,12,11,15,48,12,6,42,1,8,45,8,0
1112,0,5,29,6,50,57,12,11,14,48,12,6,43,1,8,45,8,0
1113,0,5,29,6,50,57,12,11,14,48,12,6,43,1,8,45,8,0
1114,0,5,29,6,50,57,12,11,14,48,12,6,43,1,8,45,8,0
1115,0,5,29,6,50,57,12,11,14,48,12,6,43,1,8,45,8,0
1116,0,4,30,5,53,57,13,11,12,47,12,6,43,1,8,45,8,0
